100,53,0.10
53,90,0.10
53,21,0.10
53,53,0.10
53,570,0.10
53,360,0.10
2298,291,0.10
2298,19,0.10
2298,3,0.10
2298,2298,0.10
2298,3364,0.10
3087,3,0.10
3087,286,0.10
3087,3087,0.10
3087,80,0.10
3087,184,0.10
1274,1274,0.10
1274,61,0.10
1274,1194,0.10
1274,7531,0.10
1274,972,0.10
227,6,0.10
227,203,0.10
227,227,0.10
227,356,0.10
227,78,0.10
1348,95,0.10
1348,1348,0.10
1348,1874,0.10
2295,9,0.10
2295,107,0.10
2295,3,0.10
2295,2295,0.10
2295,7601,0.10
394,3,0.10
394,6,0.10
394,1456,0.10
394,394,0.10
394,147,0.10
3043,8,0.10
3043,19,0.10
3043,3,0.10
3043,3043,0.10
3043,3364,0.10
2285,177,0.20
2285,2285,0.10
2285,1053,0.10
2285,2924,0.10
1536,10,0.10
1536,439,0.10
1536,1536,0.10
1536,1044,0.20
883,90,0.10
883,883,0.10
883,48,0.10
883,568,0.10
883,1633,0.10
199,124,0.10
199,1340,0.10
199,25,0.10
199,199,0.10
199,1820,0.10
2290,3,0.20
2290,433,0.10
2290,3221,0.10
2290,2290,0.10
1816,7,0.10
1816,3,0.10
1816,1816,0.10
1816,809,0.10
1816,317,0.10
1524,73,0.10
1524,3,0.10
1524,883,0.10
1524,1524,0.10
1524,332,0.10
1169,25,0.10
1169,3,0.10
1169,1347,0.10
1169,2280,0.10
1169,1169,0.10
749,1129,0.10
749,2351,0.10
749,656,0.10
749,937,0.10
749,749,0.10
876,613,0.10
876,8,0.10
876,145,0.10
876,318,0.10
876,876,0.10
33,33,0.10
33,167,0.20
33,540,0.10
33,2659,0.10
1824,1824,0.10
7525,13,0.10
7525,12,0.10
7525,7525,0.10
7525,1535,0.10
7525,127,0.10
638,90,0.10
638,52,0.10
638,266,0.10
638,638,0.10
638,570,0.10
162,161,0.10
162,162,0.10
162,1322,0.10
162,1308,0.10
162,1140,0.10
886,174,0.10
886,7595,0.10
886,12,0.10
886,886,0.10
886,391,0.10
2903,2903,0.10
3049,3049,0.10
7604,124,0.10
7604,56,0.10
7604,53,0.10
7604,7604,0.10
7604,7599,0.10
215,215,0.20
215,323,0.10
215,226,0.10
215,1094,0.10
479,11,0.10
479,259,0.10
479,199,0.10
479,479,0.10
479,267,0.10
302,4,0.10
302,178,0.10
302,302,0.10
302,127,0.10
302,1591,0.10
131,519,0.10
131,474,0.10
131,131,0.10
131,110,0.10
131,745,0.10
859,4,0.20
859,859,0.10
859,274,0.10
859,2017,0.10
437,57,0.20
437,437,0.10
437,1480,0.10
437,2656,0.10
1398,2,0.10
1398,4,0.10
1398,1209,0.10
1398,139,0.10
1398,1398,0.10
423,10,0.10
423,4,0.10
423,492,0.10
423,423,0.10
423,1702,0.10
510,10,0.10
510,510,0.10
510,478,0.10
510,858,0.10
510,1008,0.10
224,720,0.10
224,224,0.10
224,654,0.10
224,718,0.10
224,535,0.10
7582,109,0.10
7582,16,0.10
7582,7582,0.10
7582,1664,0.10
7582,990,0.10
311,311,0.20
311,1096,0.10
311,1696,0.10
311,1426,0.10
1230,1230,0.10
1230,134,0.20
1230,325,0.10
1230,2993,0.10
1239,215,0.10
1239,1239,0.10
1239,48,0.10
1239,1094,0.10
1239,1405,0.10
567,4,0.10
567,119,0.10
567,567,0.10
567,7402,0.10
567,7511,0.10
466,658,0.10
466,466,0.10
466,7569,0.10
466,606,0.10
466,324,0.10
1085,4,0.10
1085,40,0.10
1085,917,0.10
1085,1085,0.10
1085,1226,0.10
771,4,0.10
771,72,0.20
771,771,0.10
771,546,0.10
1270,75,0.10
1270,109,0.10
1270,14,0.10
1270,1270,0.10
1270,328,0.10
1264,4,0.10
1264,815,0.10
1264,88,0.10
1264,885,0.10
1264,1264,0.10
3774,3774,0.10
3774,1018,0.10
3774,226,0.10
3774,730,0.10
3774,1655,0.10
1003,4,0.10
1003,99,0.10
1003,6,0.10
1003,1003,0.10
1003,149,0.10
367,74,0.10
367,131,0.20
367,367,0.10
367,531,0.10
1107,4,0.10
1107,145,0.10
1107,83,0.10
1107,1107,0.10
1107,7600,0.10
661,4,0.10
661,131,0.10
661,661,0.10
661,169,0.10
661,1668,0.10
274,4,0.20
274,311,0.10
274,274,0.20
654,7603,0.10
654,4,0.10
654,1709,0.10
654,21,0.10
654,654,0.10
910,4,0.10
910,16,0.10
910,2001,0.10
910,910,0.10
910,1664,0.10
1091,16,0.10
1091,1091,0.10
1091,341,0.10
1091,3516,0.10
1091,1224,0.10
84,4,0.10
84,381,0.10
84,84,0.20
84,848,0.10
531,54,0.10
531,531,0.10
531,7564,0.10
531,383,0.10
531,183,0.10
501,44,0.10
501,249,0.10
501,45,0.10
501,288,0.10
501,501,0.10
583,4,0.10
583,84,0.10
583,583,0.10
583,848,0.10
583,909,0.10
1702,4,0.20
1702,274,0.10
1702,1702,0.10
1702,841,0.10
3356,4,0.10
3356,72,0.10
3356,181,0.10
3356,510,0.10
3356,3356,0.10
733,4,0.10
733,23,0.10
733,469,0.10
733,84,0.10
733,733,0.10
356,356,0.10
356,41,0.10
1678,4,0.10
1678,1678,0.10
1678,716,0.20
1678,2495,0.10
1010,4,0.10
1010,1034,0.10
1010,52,0.10
1010,1010,0.10
1010,2201,0.10
7596,7596,0.10
7596,50,0.10
7596,55,0.10
7596,875,0.10
7596,1236,0.10
781,781,0.10
781,928,0.10
2017,4,0.10
2017,2017,0.10
2017,202,0.10
2017,1460,0.10
2017,303,0.10
2002,4,0.10
2002,771,0.10
2002,531,0.10
2002,2002,0.10
2002,419,0.10
572,58,0.10
572,1856,0.10
572,1536,0.10
572,572,0.10
572,1544,0.10
202,202,0.20
202,1968,0.10
202,2636,0.10
664,777,0.10
664,77,0.10
664,257,0.10
664,664,0.10
664,380,0.10
1636,10,0.10
1636,51,0.10
1636,39,0.10
1636,163,0.10
1636,1636,0.10
326,45,0.20
326,326,0.10
326,1424,0.10
326,537,0.10
341,65,0.10
341,341,0.10
341,7570,0.20
341,1452,0.10
538,4,0.10
538,311,0.20
538,538,0.10
538,1426,0.10
1233,35,0.20
1233,15,0.10
1233,1233,0.10
1233,279,0.10
2492,4,0.10
2492,117,0.10
2492,1025,0.10
2492,2492,0.10
2492,1332,0.10
536,536,0.30
536,1623,0.10
536,2643,0.10
1621,4,0.10
1621,274,0.10
1621,1621,0.20
1621,2487,0.10
1415,8,0.10
1415,1415,0.10
1415,7567,0.10
323,323,0.30
323,226,0.10
323,1015,0.10
1611,4,0.10
1611,420,0.10
1611,531,0.10
1611,1611,0.10
1611,7327,0.10
609,42,0.10
609,507,0.10
609,609,0.10
609,535,0.10
609,912,0.10
366,366,0.10
366,78,0.20
366,1638,0.10
366,1021,0.10
848,4,0.10
848,14,0.10
848,33,0.10
848,848,0.10
848,841,0.10
1602,4,0.10
1602,250,0.10
1602,67,0.10
1602,85,0.10
1602,1602,0.10
365,365,0.10
365,324,0.10
365,1931,0.10
365,612,0.10
365,616,0.10
419,9,0.10
419,4,0.10
419,733,0.10
419,419,0.10
419,7601,0.10
841,17,0.10
841,159,0.10
841,182,0.10
841,841,0.10
841,660,0.10
468,7552,0.20
468,468,0.10
468,502,0.10
468,2440,0.10
193,150,0.10
193,193,0.10
193,212,0.20
193,1712,0.10
2103,4,0.10
2103,30,0.10
2103,43,0.10
2103,25,0.10
2103,2103,0.10
2405,4,0.10
2405,274,0.10
2405,2405,0.20
2405,761,0.10
411,66,0.20
411,306,0.10
411,411,0.10
411,2594,0.10
807,73,0.10
807,136,0.10
807,876,0.10
807,807,0.10
807,7553,0.10
1038,11,0.20
1038,1038,0.10
1038,360,0.10
1038,7593,0.10
265,177,0.10
265,150,0.10
265,798,0.10
265,265,0.20
2201,4,0.10
2201,66,0.10
2201,32,0.10
2201,2201,0.10
2201,521,0.10
361,14,0.10
361,361,0.10
361,2812,0.10
1737,14,0.10
1737,877,0.10
1737,27,0.20
1737,1737,0.10
1139,8,0.10
1139,33,0.10
1139,1139,0.10
1139,3369,0.10
1139,1205,0.10
386,386,0.10
386,427,0.10
386,55,0.10
386,144,0.10
386,1189,0.10
727,578,0.10
727,727,0.10
727,78,0.10
727,1021,0.10
727,2027,0.10
1108,259,0.10
1108,1108,0.10
1108,614,0.10
1108,591,0.10
1108,1802,0.10
1642,99,0.10
1642,1642,0.10
1642,535,0.10
1642,3516,0.20
1109,1109,0.10
1109,1110,0.10
918,121,0.10
918,918,0.10
918,343,0.20
918,855,0.10
2511,9,0.10
2511,4,0.10
2511,211,0.10
2511,2511,0.10
2511,7601,0.10
570,4,0.20
570,274,0.10
570,1621,0.10
570,570,0.10
716,312,0.10
716,536,0.10
716,716,0.10
716,7371,0.10
716,668,0.10
313,313,0.10
313,677,0.10
313,282,0.10
313,387,0.10
313,929,0.10
718,63,0.10
718,14,0.20
718,718,0.10
718,2825,0.10
1615,4,0.10
1615,1615,0.10
1615,1218,0.10
1615,2740,0.10
1218,1218,0.10
1218,2608,0.10
1086,4,0.20
1086,1816,0.10
1086,274,0.10
1086,1086,0.10
2485,4,0.10
2485,168,0.10
2485,47,0.10
2485,6,0.10
2485,2485,0.10
7569,79,0.10
7569,84,0.10
7569,7569,0.10
7569,384,0.10
7569,2481,0.10
1088,382,0.10
1088,1642,0.10
1088,1088,0.10
1088,252,0.20
535,45,0.10
535,224,0.10
535,535,0.10
535,284,0.10
535,2128,0.10
2467,4,0.10
2467,8,0.10
2467,32,0.10
2467,2467,0.10
2467,1322,0.10
2468,4,0.10
2468,5,0.10
2468,2468,0.10
2468,1909,0.10
2468,7477,0.10
2465,11,0.10
2465,4,0.10
2465,292,0.10
2465,2405,0.10
2465,2465,0.10
401,107,0.10
401,205,0.10
401,401,0.20
401,1666,0.10
772,4,0.10
772,16,0.10
772,420,0.10
772,772,0.10
772,1322,0.10
2454,4,0.20
2454,274,0.10
2454,2511,0.10
2454,2454,0.10
773,419,0.20
773,773,0.10
773,655,0.10
773,1214,0.10
711,223,0.10
711,16,0.10
711,711,0.20
711,1664,0.10
7550,1749,0.10
7550,7550,0.10
7550,69,0.20
7550,1752,0.10
842,35,0.10
842,15,0.10
842,4,0.10
842,1233,0.10
842,842,0.10
153,153,0.20
153,1692,0.10
153,858,0.10
153,1008,0.10
2442,4,0.10
2442,7552,0.10
2442,848,0.10
2442,2442,0.10
2442,1400,0.10
840,85,0.10
840,238,0.10
840,531,0.10
840,840,0.10
840,1095,0.10
2439,4,0.10
2439,16,0.10
2439,781,0.10
2439,2439,0.10
2439,1664,0.10
1908,23,0.20
1908,1908,0.10
1908,1078,0.10
1908,847,0.10
1087,4,0.10
1087,302,0.10
1087,1087,0.10
1087,157,0.10
1087,55,0.10
1909,5,0.10
1909,13,0.10
1909,1909,0.10
1909,1535,0.10
1909,127,0.10
626,152,0.10
626,223,0.10
626,251,0.10
626,466,0.10
626,626,0.10
7327,11,0.10
7327,40,0.10
7327,1401,0.10
7327,7327,0.10
7327,198,0.10
2024,2024,0.10
1634,1634,0.10
380,4,0.10
380,538,0.10
380,536,0.10
380,380,0.10
380,668,0.10
2997,2997,0.10
521,2,0.10
521,223,0.10
521,8,0.10
521,466,0.10
521,521,0.10
1322,161,0.10
1322,31,0.10
1322,5,0.10
1322,1322,0.10
1322,7477,0.10
2868,2868,0.10
2740,2740,0.10
2709,2709,0.10
603,5,0.10
603,603,0.10
603,7532,0.10
603,338,0.20
191,24,0.10
191,145,0.10
191,191,0.10
191,941,0.10
191,3384,0.10
248,248,0.20
248,82,0.10
248,980,0.10
248,3280,0.10
372,73,0.10
372,5,0.10
372,207,0.10
372,372,0.10
372,7516,0.10
982,982,0.10
982,61,0.10
982,597,0.10
982,812,0.10
982,1851,0.10
1372,5,0.10
1372,1372,0.10
1372,46,0.10
1372,3133,0.10
1372,2279,0.10
335,115,0.20
335,335,0.10
335,1185,0.10
335,2369,0.10
1192,1691,0.10
1192,5342,0.10
1192,1192,0.10
1192,1460,0.10
1192,303,0.10
893,594,0.10
893,58,0.10
893,5,0.10
893,893,0.10
893,1582,0.10
59,45,0.10
59,237,0.10
59,59,0.10
59,438,0.10
59,505,0.10
904,249,0.10
904,7,0.10
904,125,0.10
904,904,0.10
904,429,0.10
349,349,0.10
349,55,0.20
349,875,0.10
349,2943,0.10
61,68,0.10
61,61,0.20
61,457,0.10
61,5389,0.10
826,1,0.10
826,160,0.10
826,1840,0.10
826,125,0.10
826,826,0.10
122,10,0.10
122,68,0.10
122,122,0.10
122,591,0.10
122,7334,0.10
1872,305,0.10
1872,5,0.10
1872,26,0.10
1872,1375,0.10
1872,1872,0.10
391,11,0.10
391,12,0.10
391,391,0.10
391,398,0.10
391,376,0.10
1068,3254,0.10
1068,5,0.10
1068,553,0.10
1068,191,0.10
1068,1068,0.10
7591,158,0.10
7591,7591,0.20
7591,82,0.10
7591,7422,0.10
82,19,0.10
82,1921,0.10
82,241,0.10
82,217,0.10
82,82,0.10
3307,5,0.10
3307,3307,0.10
3307,7522,0.10
3307,338,0.20
3206,3206,0.10
3206,127,0.10
3206,1591,0.10
434,5,0.10
434,88,0.10
434,434,0.10
434,684,0.10
434,461,0.10
597,13,0.20
597,597,0.10
597,1533,0.10
597,3144,0.10
684,115,0.10
684,7,0.10
684,13,0.10
684,320,0.10
684,684,0.10
801,49,0.20
801,1560,0.10
801,801,0.10
801,759,0.10
1373,244,0.20
1373,1373,0.10
1373,134,0.10
1373,2329,0.10
110,22,0.10
110,110,0.10
110,369,0.10
110,1744,0.10
7126,58,0.10
7126,158,0.10
7126,5,0.10
7126,7126,0.10
7126,246,0.10
1535,258,0.10
1535,13,0.20
1535,1535,0.10
1535,1168,0.10
528,111,0.10
528,120,0.10
528,163,0.10
528,528,0.10
528,417,0.10
198,11,0.10
198,411,0.10
198,198,0.20
198,2187,0.10
3336,5,0.10
3336,3,0.10
3336,433,0.10
3336,1375,0.10
3336,3336,0.10
602,87,0.20
602,395,0.10
602,602,0.10
602,7412,0.10
2395,5,0.10
2395,2395,0.20
2395,7477,0.10
2395,457,0.10
599,10,0.10
599,244,0.10
599,56,0.10
599,492,0.10
599,599,0.10
245,87,0.10
245,19,0.10
245,245,0.10
245,7398,0.10
245,3364,0.10
1819,13,0.20
1819,1819,0.10
1819,3050,0.10
1819,127,0.10
3309,42,0.10
3309,5,0.10
3309,63,0.10
3309,3309,0.10
3309,1551,0.10
310,810,0.10
310,31,0.10
310,7,0.10
310,5,0.10
310,310,0.10
695,883,0.10
695,695,0.20
695,315,0.10
695,803,0.10
280,121,0.10
280,472,0.10
280,106,0.10
280,280,0.10
280,438,0.10
3009,5,0.10
3009,3,0.10
3009,433,0.10
3009,435,0.10
3009,3009,0.10
2386,1,0.10
2386,701,0.10
2386,5,0.10
2386,890,0.10
2386,2386,0.10
484,1,0.10
484,160,0.10
484,637,0.10
484,7,0.10
484,484,0.10
2354,165,0.10
2354,206,0.10
2354,647,0.10
2354,188,0.10
2354,2354,0.10
1194,1194,0.10
1194,3315,0.20
1194,1869,0.20
2333,1065,0.10
2333,5,0.10
2333,2333,0.10
2333,128,0.10
2333,895,0.10
825,5,0.10
825,6,0.10
825,825,0.10
825,138,0.10
825,1069,0.10
1378,5,0.20
1378,1378,0.10
1378,3231,0.10
1378,7477,0.10
1868,1868,0.10
1868,3315,0.20
1868,1869,0.20
1854,5,0.10
1854,1854,0.20
1854,7477,0.10
1854,457,0.10
1376,59,0.20
1376,1376,0.10
1376,7420,0.10
1376,494,0.10
692,5,0.10
692,26,0.10
692,125,0.10
692,2395,0.10
692,692,0.10
7444,7444,0.10
7444,3129,0.10
1859,19,0.10
1859,5,0.10
1859,53,0.10
1859,1859,0.10
1859,3364,0.10
3236,250,0.20
3236,5,0.10
3236,3236,0.10
3236,2523,0.10
2363,206,0.10
2363,2363,0.10
2363,1176,0.10
2363,1062,0.10
3231,5,0.20
3231,7444,0.10
3231,3231,0.10
3231,7477,0.10
2320,13,0.10
2320,2320,0.10
2320,952,0.20
2320,1799,0.10
706,116,0.10
706,706,0.10
706,1343,0.10
706,128,0.10
706,895,0.10
2335,45,0.10
2335,2335,0.10
2335,342,0.10
2335,663,0.10
2335,920,0.10
141,309,0.20
141,1885,0.10
141,92,0.10
141,141,0.10
7531,1,0.10
7531,96,0.10
7531,5,0.10
7531,1194,0.10
7531,7531,0.10
46,46,0.10
46,127,0.10
46,1827,0.10
46,1591,0.10
2360,68,0.10
2360,2360,0.20
2360,1866,0.20
979,68,0.10
979,206,0.10
979,979,0.10
979,3133,0.10
979,457,0.10
7568,810,0.10
7568,7,0.10
7568,125,0.10
7568,7568,0.10
7568,497,0.10
1551,810,0.10
1551,7,0.10
1551,43,0.10
1551,63,0.10
1551,1551,0.10
1176,1176,0.10
2397,105,0.10
2397,2397,0.20
2397,362,0.10
2397,3327,0.10
7559,7559,0.10
2408,24,0.10
2408,7,0.10
2408,122,0.10
2408,2408,0.10
2408,960,0.10
7578,100,0.10
7578,411,0.10
7578,7578,0.10
7578,7588,0.20
7503,96,0.10
7503,125,0.10
7503,82,0.10
7503,7503,0.10
7503,704,0.10
7480,7480,0.10
7479,54,0.10
7479,2336,0.10
7479,188,0.10
7479,7479,0.10
7479,334,0.10
7510,222,0.10
7510,173,0.10
7510,32,0.10
7510,7591,0.10
7510,7510,0.10
7532,58,0.10
7532,7532,0.10
7532,338,0.10
7532,7447,0.10
7532,762,0.10
7522,58,0.10
7522,7522,0.10
7522,7523,0.10
7522,338,0.20
7523,58,0.10
7523,7532,0.10
7523,7523,0.10
7523,338,0.20
338,7522,0.10
338,7523,0.10
338,338,0.30
7544,15,0.10
7544,1590,0.10
7544,2336,0.10
7544,2293,0.10
7544,7544,0.10
7447,7447,0.30
7447,762,0.20
7521,58,0.20
7521,7521,0.10
7521,246,0.10
7521,3348,0.10
7477,7477,0.10
384,60,0.10
384,21,0.10
384,361,0.10
384,384,0.10
384,80,0.10
7575,47,0.10
7575,6,0.10
7575,12,0.10
7575,7575,0.10
7575,1350,0.10
3516,16,0.10
3516,3516,0.10
3516,138,0.20
3516,566,0.10
7423,7423,0.10
7423,1103,0.10
7423,239,0.20
7423,2535,0.10
7485,7485,0.10
759,87,0.10
759,5,0.10
759,27,0.10
759,801,0.10
759,759,0.10
946,146,0.20
946,946,0.10
946,763,0.10
946,2934,0.10
7585,44,0.10
7585,23,0.10
7585,49,0.10
7585,501,0.10
7585,7585,0.10
7563,22,0.10
7563,61,0.20
7563,7563,0.10
7563,3161,0.10
3133,206,0.20
3133,2354,0.10
3133,3133,0.10
3133,1559,0.10
7433,61,0.10
7433,7433,0.10
7433,3186,0.10
7433,3217,0.10
7516,30,0.20
7516,43,0.10
7516,7516,0.10
7516,1517,0.10
7457,3254,0.10
7457,5,0.20
7457,684,0.10
7457,7457,0.10
314,266,0.10
314,199,0.10
314,314,0.10
314,451,0.20
7514,61,0.20
7514,599,0.10
7514,7514,0.10
7514,3085,0.10
3305,30,0.10
3305,6,0.10
3305,7432,0.10
3305,3305,0.10
3305,278,0.10
524,112,0.10
524,47,0.10
524,6,0.10
524,524,0.20
809,9,0.10
809,197,0.10
809,809,0.10
809,317,0.10
809,69,0.10
1057,47,0.10
1057,6,0.20
1057,1057,0.10
1057,3155,0.10
1541,118,0.10
1541,163,0.10
1541,59,0.10
1541,1541,0.10
1541,490,0.10
1371,47,0.10
1371,6,0.20
1371,1371,0.10
1371,3176,0.10
1571,5,0.10
1571,93,0.10
1571,6,0.10
1571,1571,0.10
1571,1865,0.10
1185,11,0.10
1185,7597,0.10
1185,36,0.10
1185,12,0.10
1185,1185,0.10
1566,22,0.10
1566,5,0.10
1566,641,0.10
1566,27,0.10
1566,1566,0.10
1350,810,0.10
1350,7,0.10
1350,6,0.10
1350,638,0.10
1350,1350,0.10
549,121,0.10
549,60,0.10
549,549,0.10
549,80,0.10
549,598,0.10
526,526,0.10
526,3216,0.10
431,402,0.10
431,431,0.20
431,610,0.10
431,3201,0.10
1546,6,0.10
1546,525,0.10
1546,1546,0.10
1546,458,0.20
1461,567,0.10
1461,1461,0.20
1461,101,0.10
1461,2073,0.10
458,141,0.20
458,458,0.10
458,2406,0.20
1374,1353,0.10
1374,19,0.10
1374,141,0.20
1374,1374,0.10
7420,21,0.10
7420,59,0.10
7420,7420,0.10
7420,130,0.10
7420,669,0.10
2376,2376,0.10
2376,149,0.10
2376,2294,0.10
3222,47,0.10
3222,6,0.20
3222,1057,0.10
3222,3222,0.10
3158,11,0.10
3158,115,0.10
3158,6,0.10
3158,320,0.10
3158,3158,0.10
2326,16,0.10
2326,6,0.10
2326,2326,0.10
2326,149,0.10
2326,1664,0.10
728,47,0.10
728,6,0.20
728,728,0.10
728,2371,0.10
278,299,0.10
278,278,0.10
278,7564,0.10
278,327,0.10
278,1638,0.10
1830,18,0.10
1830,25,0.10
1830,1830,0.10
1830,7565,0.10
1830,2097,0.10
7415,8,0.10
7415,6,0.10
7415,32,0.10
7415,1571,0.10
7415,7415,0.10
104,104,0.10
104,246,0.10
104,653,0.10
1157,509,0.10
1157,228,0.10
1157,122,0.10
1157,1157,0.10
1157,960,0.10
2384,188,0.10
2384,6,0.10
2384,7604,0.10
2384,2384,0.10
2384,334,0.10
2371,20,0.10
2371,4,0.10
2371,366,0.10
2371,372,0.10
2371,2371,0.10
1578,174,0.10
1578,19,0.10
1578,7,0.10
1578,110,0.10
1578,1578,0.10
3176,412,0.10
3176,6,0.10
3176,1853,0.10
3176,203,0.10
3176,3176,0.10
3155,309,0.10
3155,92,0.10
3155,6,0.10
3155,7444,0.10
3155,3155,0.10
1254,8,0.10
1254,1254,0.10
1254,7361,0.10
1179,27,0.10
1179,199,0.10
1179,1179,0.10
1179,55,0.10
1179,875,0.10
1055,30,0.10
1055,173,0.10
1055,32,0.10
1055,27,0.10
1055,1055,0.10
7554,1487,0.10
7554,7554,0.10
7554,171,0.10
7554,1035,0.20
522,296,0.10
522,90,0.10
522,203,0.10
522,883,0.10
522,522,0.10
1152,563,0.20
1152,1413,0.10
1152,21,0.10
1152,1152,0.10
3112,65,0.10
3112,3112,0.10
3112,138,0.10
3112,1662,0.10
3112,477,0.10
3096,15,0.10
3096,3096,0.10
3096,1249,0.10
3096,7498,0.10
3096,1112,0.10
3066,3,0.10
3066,6,0.10
3066,590,0.10
3066,3066,0.10
3066,6878,0.10
3092,47,0.10
3092,6,0.20
3092,3222,0.10
3092,3092,0.10
750,331,0.10
750,3,0.10
750,6,0.10
750,162,0.10
750,750,0.10
1346,152,0.10
1346,168,0.10
1346,769,0.10
1346,56,0.10
1346,1346,0.10
149,155,0.10
149,74,0.10
149,367,0.10
149,149,0.10
149,1605,0.10
2292,20,0.10
2292,586,0.10
2292,6,0.10
2292,2292,0.10
2292,592,0.10
1776,156,0.10
1776,103,0.10
1776,1776,0.10
1776,317,0.10
1776,69,0.10
7528,7,0.10
7528,7528,0.10
7528,407,0.10
1450,11,0.10
1450,65,0.10
1450,411,0.10
1450,1450,0.10
1450,786,0.10
408,408,0.10
408,275,0.10
408,619,0.10
408,1688,0.10
408,679,0.10
138,436,0.10
138,138,0.10
138,7437,0.10
1069,65,0.10
1069,138,0.10
1069,1069,0.10
1069,1662,0.10
1069,477,0.10
1395,1395,0.10
41,41,0.10
3365,3365,0.10
1865,66,0.10
1865,93,0.10
1865,32,0.10
1865,1064,0.10
1865,1865,0.10
3229,299,0.10
3229,84,0.10
3229,138,0.10
3229,3229,0.10
3229,7564,0.10
3192,3192,0.10
1178,87,0.10
1178,259,0.10
1178,7,0.10
1178,1178,0.10
1178,1317,0.10
7551,7551,0.10
7551,7594,0.10
7551,55,0.10
7551,875,0.10
7551,688,0.10
642,115,0.10
642,1574,0.10
642,31,0.10
642,7,0.10
642,642,0.10
7587,725,0.10
7587,7587,0.10
7587,183,0.20
7587,1982,0.10
7517,20,0.10
7517,2,0.10
7517,66,0.10
7517,139,0.10
7517,7517,0.10
7536,174,0.10
7536,62,0.10
7536,3,0.10
7536,433,0.10
7536,7536,0.10
1151,7,0.10
1151,34,0.10
1151,12,0.10
1151,1151,0.10
1151,1861,0.10
429,72,0.10
429,1475,0.10
429,7,0.10
429,429,0.10
429,6369,0.10
956,194,0.10
956,21,0.10
956,956,0.10
956,700,0.10
956,2265,0.10
640,47,0.10
640,7,0.10
640,798,0.10
640,640,0.10
640,371,0.10
2211,810,0.10
2211,7,0.20
2211,2211,0.20
98,98,0.10
98,279,0.10
98,1203,0.10
696,60,0.10
696,350,0.10
696,14,0.10
696,696,0.10
696,176,0.10
878,177,0.20
878,798,0.10
878,1347,0.10
878,878,0.10
1782,810,0.10
1782,7,0.20
1782,1782,0.10
1782,2192,0.10
1768,42,0.10
1768,7,0.10
1768,63,0.10
1768,1768,0.10
1768,1784,0.10
1310,161,0.10
1310,7,0.20
1310,1310,0.10
1310,2209,0.10
417,58,0.10
417,163,0.10
417,12,0.10
417,417,0.10
417,1861,0.10
666,160,0.10
666,817,0.10
666,125,0.10
666,666,0.10
666,704,0.10
980,1353,0.10
980,241,0.10
980,141,0.10
980,980,0.10
980,895,0.10
645,142,0.20
645,645,0.10
645,2236,0.20
371,95,0.10
371,47,0.10
371,36,0.10
371,7604,0.10
371,371,0.10
7562,211,0.10
7562,7562,0.10
7562,7592,0.10
7562,1646,0.10
7562,1143,0.10
1171,95,0.10
1171,249,0.10
1171,185,0.10
1171,7595,0.10
1171,1171,0.10
2981,62,0.10
2981,7,0.10
2981,2981,0.10
2981,7590,0.10
2981,2314,0.10
506,158,0.10
506,82,0.20
506,506,0.10
506,3360,0.10
1325,5,0.10
1325,103,0.10
1325,706,0.10
1325,1325,0.10
1325,398,0.10
2922,156,0.10
2922,7,0.10
2922,70,0.10
2922,2922,0.10
2922,1308,0.10
686,170,0.10
686,686,0.10
686,1961,0.10
1287,7603,0.10
1287,51,0.10
1287,1709,0.10
1287,1287,0.10
1287,588,0.10
1495,1198,0.10
1495,7,0.10
1495,81,0.10
1495,645,0.10
1495,1495,0.10
2192,7,0.10
2192,133,0.10
2192,25,0.10
2192,203,0.10
2192,2192,0.10
2866,30,0.10
2866,7,0.10
2866,43,0.10
2866,2866,0.10
2866,7513,0.10
497,47,0.10
497,7,0.10
497,497,0.10
497,7599,0.10
497,7334,0.10
2361,7,0.10
2361,2361,0.10
2361,7567,0.10
3378,113,0.10
3378,7,0.10
3378,3378,0.10
3378,1607,0.10
3378,1916,0.10
2381,7,0.10
2381,111,0.10
2381,26,0.10
2381,2381,0.10
2381,7565,0.10
614,57,0.10
614,716,0.10
614,138,0.10
614,614,0.10
614,566,0.10
6369,133,0.10
6369,798,0.10
6369,26,0.10
6369,371,0.10
6369,6369,0.10
253,11,0.10
253,29,0.10
253,24,0.10
253,33,0.10
253,253,0.10
6014,6014,0.10
6014,1341,0.10
3145,27,0.10
3145,110,0.20
3145,3145,0.10
3145,390,0.10
1649,79,0.10
1649,140,0.10
1649,2298,0.10
1649,1649,0.20
3002,7,0.10
3002,27,0.10
3002,937,0.10
3002,3002,0.10
3002,7594,0.10
2302,115,0.10
2302,25,0.10
2302,7509,0.10
2302,2302,0.10
2302,102,0.10
2301,178,0.10
2301,774,0.10
2301,3,0.10
2301,433,0.10
2301,2301,0.10
882,156,0.10
882,7,0.10
882,70,0.10
882,1348,0.10
882,882,0.10
221,221,0.30
221,1344,0.20
7590,1524,0.10
7590,7590,0.10
7590,332,0.20
7590,3325,0.10
699,89,0.20
699,699,0.10
699,516,0.10
699,2625,0.10
3019,10,0.10
3019,7,0.10
3019,103,0.10
3019,1325,0.10
3019,3019,0.10
1046,17,0.10
1046,159,0.10
1046,287,0.10
1046,162,0.10
1046,1046,0.10
7501,594,0.10
7501,1522,0.10
7501,7,0.10
7501,7501,0.10
7501,1582,0.10
3011,810,0.10
3011,7,0.20
3011,3011,0.20
